ID,Name,SMILES,LogS,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,IsAmide
A-5930,"2-{[(2-{[3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoyl]oxy}ethyl)carbamoyl]formamido}ethyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoate",CC(C)(C)c1cc(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-8.6670954079,696.926,6.172,195.592999999999,50,8,4,10,12,278,2,0,0,2,151.26,True
A-5940,2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(2-methylphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-N-(2-methylphenyl)-3-oxobutanamide,CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3C)c(Cl)c2)C(=O)Nc4ccccc4C,-8.9148440789,657.558,8.63724,179.485399999999,46,8,2,12,11,234,4,0,0,4,141.779999999999,True
A-5951,"4-[(E)-2-(2,3-dichlorophenyl)diazen-1-yl]-N-(5-{4-[(E)-2-(2,3-dichlorophenyl)diazen-1-yl]-3-hydroxynaphthalene-2-amido}naphthalen-1-yl)-3-hydroxynaphthalene-2-carboxamide",Clc1cccc(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cccc5c(NC(=O)C6=Cc7ccccc7C(=N/Nc8cccc(Cl)c8Cl)\C6=O)cccc45)c1Cl,-9.22765124799999,844.541999999999,10.2953999999999,233.302799999999,58,8,4,14,8,284,6,0,2,8,141.12,True
A-5954,2-{2-[2-chloro-4-(3-chloro-4-{2-[2-oxo-1-(phenylcarbamoyl)propyl]diazen-1-yl}phenyl)phenyl]diazen-1-yl}-3-oxo-N-phenylbutanamide,CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)C(=O)Nc4ccccc4,-9.1969385027,629.504,8.0204,170.011399999999,44,8,2,12,11,222,4,0,0,4,141.779999999999,True
A-5959,"2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(2,4-dimethylphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-N-(2,4-dimethylphenyl)-3-oxobutanamide",CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)C(=O)Nc4ccc(C)cc4C,-9.2920103659,685.612,9.25408,188.959399999999,48,8,2,12,11,246,4,0,0,4,141.779999999999,True
A-5996,"5-[(E)-2-(6-methyl-2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)diazen-1-yl]-1,3-diazinane-2,4,6-trione",CC1=CC2=NC(=O)N=C2C=C1NNC3C(=O)NC(=O)NC3=O,-6.4891402338,302.25,-1.98107999999999,71.1148,22,6,4,10,3,112,1,1,2,3,141.119999999999,True
A-5998,C.i. Pigment Red 179,CN1C(=O)c2ccc3c4ccc5C(=O)N(C)C(=O)c6ccc(c7ccc(C1=O)c2c37)c4c56,-7.7185099927,418.408,3.037,128.058,32,6,0,6,0,152,7,0,0,7,78.14,True
A-5999,"2-(3-Methoxypropyl)-9(or 10)-methylbenzimidazo(2,1-b)benzo(lmn)(3,8)phenanthroline-1,3,6(2H)-trione",COCCCN1C(=O)c2ccc3C(=O)n4c5ccc(C)cc5nc4c6ccc(C1=O)c2c36,-6.77150990679999,425.444,3.04972,125.618,32,7,0,7,4,158,6,0,0,6,82.6699999999999,True
A-6004,"N-{5-[bis(prop-2-en-1-yl)amino]-2-[(E)-2-(2-bromo-4,6-dinitrophenyl)diazen-1-yl]-4-methoxyphenyl}acetamide",COc1cc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CC=C)CC=C,-7.0093328393,533.339,5.8263,131.5315,34,9,1,13,11,178,2,0,0,2,152.57,True
A-6021,"N-{2-[(E)-2-(2-chloro-4,6-dinitrophenyl)diazen-1-yl]-5-(diethylamino)phenyl}acetamide",CCN(CC)c1ccc(N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.1158852536,434.84,5.3764,113.2435,30,8,1,12,8,158,2,0,0,2,143.34,True
A-6025,"N-{2-[(E)-2-(2,6-dicyano-4-nitrophenyl)diazen-1-yl]-5-(diethylamino)phenyl}acetamide",CCN(CC)c1ccc(N=Nc2c(cc(cc2C#N)[N+]([O-])=O)C#N)c(NC(C)=O)c1,-8.1027530485,405.418,4.55816,111.0091,30,8,1,10,7,152,2,0,0,2,147.779999999999,True
A-6031,"3,3'-[(2-chloro-5-methyl-p-phenylene)bis[imino(1-acetyl-2-oxoethylene)azo]]bis[4-chloro-N-[2-(4-chlorophenoxy)-5-(trifluoromethyl)phenyl]benzamide]",CC(=O)C(N=Nc1cc(ccc1Cl)C(=O)Nc2cc(ccc2Oc3ccc(Cl)cc3)C(F)(F)F)C(=O)Nc4cc(Cl)c(NC(=O)C(N=Nc5cc(ccc5Cl)C(=O)Nc6cc(ccc6Oc7ccc(Cl)cc7)C(F)(F)F)C(C)=O)cc4C,-7.6916832495,1229.20199999999,16.7488199999999,296.1688,82,12,4,27,18,422,7,0,0,7,218.44,True
A-6033,"methyl 3-({4-[(E)-2-(2,4-dinitrophenyl)diazen-1-yl]-3-acetamidophenyl}(3-methoxy-3-oxopropyl)amino)propanoate",COC(=O)CCN(CCC(=O)OC)c1ccc(N=Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.3328313355,516.467,3.8094,130.1515,37,12,1,15,12,196,2,0,0,2,195.94,True
A-6037,"N-{2-[(E)-2-(2-bromo-4,6-dinitrophenyl)diazen-1-yl]-5-(diethylamino)phenyl}acetamide",CCN(CC)c1ccc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.3795692783,479.291,5.4855,115.9335,30,8,1,12,8,158,2,0,0,2,143.34,True
A-6040,"2,9-Bis(2-phenylethyl)anthra(2,1,9-def:6,5,10-d'e'f')diisoquinoline-1,3,8,10(2H,9H)-tetrone",O=C1N(CCc2ccccc2)C(=O)c3ccc4c5ccc6C(=O)N(CCc7ccccc7)C(=O)c8ccc(c9ccc1c3c49)c5c68,-8.4761487948,598.658,6.4484,186.387999999999,46,6,0,6,6,220,9,0,0,9,78.14,True
A-6048,"4,5,6,7-tetrachloro-2-[2-(4,5,6,7-tetrachloro-1,3-dioxo-2,3-dihydro-1H-inden-2-yl)quinolin-8-yl]-2,3-dihydro-1H-isoindole-1,3-dione",Clc1c(Cl)c(Cl)c2C(=O)C(c3ccc4cccc(N5C(=O)c6c(Cl)c(Cl)c(Cl)c(Cl)c6C5=O)c4n3)C(=O)c2c1Cl,-7.7273960926,693.968,9.42539999999999,157.248999999999,40,5,0,14,2,200,4,0,2,6,84.41,True
A-6056,"(4E)-4-[(5-chloro-2-methylphenyl)hydrazinylidene]-N-[4-[[(4Z)-4-[(5-chloro-2-methylphenyl)hydrazinylidene]-3-oxonaphthalene-2-carbonyl]amino]-2,5-dimethylphenyl]-3-oxonaphthalene-2-carboxamide",Cc1ccc(Cl)cc1N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(C)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(Cl)ccc7C)/C5=O)cc4C,-7.67819626389999,781.699999999999,9.06908,224.724799999999,56,8,4,12,8,278,5,0,2,7,141.12,True
A-6058,"2-cyano-N-methyl-2-[(1E)-3-(2,4,6-trioxo-1,3-diazinan-5-ylidene)-2,3-dihydro-1H-isoindol-1-ylidene]acetamide",CNC(=O)/C(C#N)=C/1NC(c2ccccc12)=C3C(=O)NC(=O)NC3=O,-7.5280099033,337.295,-1.89511999999999,85.7258,25,5,4,9,1,124,2,1,1,3,143.95,True
A-6060,"5-[3-(2,4,6-trioxo-1,3-diazinan-5-ylidene)-2,3-dihydro-1H-isoindol-1-ylidene]-1,3-diazinane-2,4,6-trione",O=C1NC(=O)C(C(=O)N1)=C2NC(c3ccccc23)=C4C(=O)NC(=O)NC4=O,-7.5649937324,367.277,-2.79869999999999,87.7275,27,6,5,11,0,134,2,2,2,4,166.329999999999,True
A-6072,2-[(E)-2-(3-chloro-4-{3-chloro-4-[(E)-2-[1-(hydrazinecarbonyl)-2-oxopropyl]diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxobutanehydrazide,CC(=O)C(N=Nc1ccc(c(Cl)c1)c2ccc(N=NC(C(C)=O)C(=O)NN)c(Cl)c2)C(=O)NN,-8.7052973925,507.338,2.7228,124.5282,34,10,4,14,9,178,2,0,0,2,193.82,True
A-6091,"3-{2-[(3Z)-5-cyano-1,4-dimethyl-2,6-dioxo-1,2,3,6-tetrahydropyridin-3-ylidene]hydrazin-1-yl}phenyl benzenesulfonate",CN1C(=O)C(=N/Nc2cccc(O[S](=O)(=O)c3ccccc3)c2)\C(=C(C#N)C1=O)C,-8.7827162194,424.438,2.06088,107.8455,30,8,1,10,5,152,2,0,1,3,128.929999999999,True
A-6105,"1,1'-[iminobis(ethyleneiminoethylene)]bis[3-(octadecenyl)pyrrolidine-2,5-dione]",CCCCCCCCCCCCCCCCCCC1CC(=O)N(CCNCCNCCNCCN2C(=O)CC(CCCCCCCCCCCCCCCCCC)C2=O)C1=O,-10.2347171749,858.394999999999,11.8085999999999,256.589099999998,61,7,3,9,46,356,0,2,2,2,110.85,True
B-9,thalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,-2.6758,258.232999999999,0.0877999999999999,63.1137,19,4,1,6,1,96,1,1,2,3,83.55,True
B-14,niclosamide,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+]([O-])=O,-5.3106,327.123,3.8595,79.1764,21,4,2,8,3,108,2,0,0,2,92.47,True
B-80,nikethamide,CCN(CC)C(=O)c1cccnc1,0.749,178.235,1.5636,51.4885,13,2,0,3,3,70,1,0,0,1,33.2,True
B-97,acetamide,CC(N)=O,1.5808,59.068,-0.5084,14.8684,4,1,1,2,0,24,0,0,0,0,43.09,True
B-121,colchicine,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,-0.9482,399.443,2.8716,109.2347,29,6,1,7,5,154,2,0,1,3,83.09,True
B-128,nihydrazone,CC(=O)N/N=C/c1oc(cc1)[N+]([O-])=O,-2.5958,197.15,0.657799999999999,46.7731,14,5,1,7,3,74,1,0,0,1,97.74,True
B-133,gliotoxin,CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3,-3.6687,326.399,-0.303699999999999,78.9806,21,6,2,8,1,112,0,4,5,5,81.08,True
B-145,deferoxamine,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,-1.6695,560.693,0.922100000000004,141.267299999999,39,9,6,14,23,226,0,0,0,0,205.84,True
B-160,quinethazone,CCC1NC(=O)c2cc(c(Cl)cc2N1)[S](N)(=O)=O,-3.2859,289.744,0.8788,67.9931,18,4,3,8,2,98,1,0,1,2,101.289999999999,True
B-206,alloxantin,OC1(C(=O)NC(=O)NC1=O)C2(O)C(=O)NC(=O)NC2=O,-1.9942,286.156,-4.81939999999999,53.2624,20,8,6,12,1,106,0,2,2,2,191.0,True
B-215,"barbituric acid,5-me-5-phenyl-",CC1(C(=O)NC(=O)NC1=O)c2ccccc2,-2.4581,218.212,0.310299999999999,55.4754,16,3,2,5,1,82,1,1,1,2,75.27,True
B-217,butalbital,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,-2.1193,224.26,0.960999999999999,58.3834,16,3,2,5,4,88,0,1,1,1,75.27,True
B-218,chlorthalidone,N[S](=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-3.4507,338.772,0.9242,79.7322,22,4,3,8,2,114,2,0,1,3,109.49,True
B-259,d-pantothenic acid,CC(C)(CO)C(O)C(=O)NCCC(O)=O,0.6591,219.236999999999,-1.04329999999999,52.1361,15,4,4,6,6,88,0,0,0,0,106.86,True
B-270,chlormezanone,CN1C(c2ccc(Cl)cc2)[S](=O)(=O)CCC1=O,-2.0394,273.741,1.6155,65.3668,17,3,0,6,1,92,1,1,1,2,54.45,True
B-303,3'-methylphthalanilic acid,Cc1cccc(NC(=O)c2ccccc2C(O)=O)c1,-2.407,255.273,2.94552,72.5335,19,2,2,4,3,96,2,0,0,2,66.4,True
B-313,n-acetyl-dl-tryptophan,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([O-])=O,-2.3122,245.257999999999,-0.0350000000000003,64.6144,18,3,2,5,4,94,2,0,0,2,85.02,True
B-331,"1,2-benzenedicarboxamide",NC(=O)c1ccccc1C(N)=O,-2.4371,164.163999999999,-0.115599999999999,43.4778,12,2,2,4,2,62,1,0,0,1,86.18,True
B-368,"2-chloro-n,n-diallylacetamide",ClCC(=O)N(CC=C)CC=C,-0.9452,173.642999999999,1.4258,47.694,11,1,0,3,5,62,0,0,0,0,20.31,True
B-401,"l-valine, n-acetyl-",CC(C)[C@H](NC(C)=O)C(O)=O,-0.3599,159.184999999999,0.231699999999999,40.0785,11,2,2,4,3,64,0,0,0,0,66.4,True
B-468,4-methylacetanilide,CC(=O)Nc1ccc(C)cc1,-2.0946,149.192999999999,1.95342,45.4827,11,1,1,2,1,58,1,0,0,1,29.1,True
B-470,thiacetazone,CC(=O)Nc1ccc(cc1)/C=N/NC(N)=S,-3.429,236.3,0.812099999999999,68.2608,16,3,3,6,3,84,1,0,0,1,79.51,True
B-501,"2,5-piperazinedione",O=C1CNC(=O)CN1,-0.8312,114.104,-1.76759999999999,26.0193999999999,8,2,2,4,0,44,0,1,1,1,58.2,True
B-538,"acetamide, 2-cyano-",NC(=O)CC#N,0.1893,84.078,-0.61462,19.4244,6,2,1,3,1,32,0,0,0,0,66.88,True
B-670,ethoate methyl,CCNC(=O)CS[P](=S)(OC)OC,-1.4567,243.289999999999,1.373,59.4447,13,5,1,7,6,78,0,0,0,0,47.56,True
B-675,"1-(hydroxymethyl)-5,5-dimethylhydantoin",CC1(C)N(CO)C(=O)NC1=O,0.8009,158.156999999999,-0.7334,36.5425,11,3,2,5,1,62,0,1,1,1,69.64,True
B-687,"1,3-dichloro-5,5-dimethylhydantoin",CC1(C)N(Cl)C(=O)N(Cl)C1=O,-2.5955,197.021,1.3368,39.866,11,2,0,6,0,62,0,1,1,1,40.62,True
B-755,oxanamide,CCCC1OC1(CC)C(N)=O,-1.1745,157.212999999999,0.819399999999999,41.9974,11,2,1,3,4,64,0,1,1,1,55.62,True
B-759,trimethadione,CN1C(=O)OC(C)(C)C1=O,-0.4568,143.142,0.373599999999999,33.3299999999999,10,3,0,4,0,56,0,1,1,1,46.61,True
B-760,"benzamide, n- (4-aminophenyl)sulfonyl -",Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,-2.9501,276.317,1.3875,71.9484,19,4,2,6,3,98,2,0,0,2,89.2599999999999,True
B-763,"2,5-pyrrolidinedione, 1-bromo-",BrN1C(=O)CCC1=O,-1.0831,177.984999999999,0.4453,30.0139999999999,8,2,0,4,0,44,0,1,1,1,37.38,True
B-764,"1-chloro-2,5-pyrrolidinedione",ClN1C(=O)CCC1=O,-0.9702,133.534,0.2892,26.9399999999999,8,2,0,4,0,44,0,1,1,1,37.38,True
B-774,npa (naptalam),OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.1633,291.306,3.7903,85.3025,22,2,2,4,3,108,3,0,0,3,66.3999999999999,True
B-776,captan,ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-4.7704,300.594,2.9135,65.088,16,3,0,7,1,88,0,1,2,2,37.38,True
B-777,folpet,ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,-5.569,296.562,3.2585,64.823,16,3,0,7,1,84,1,0,1,2,37.38,True
B-816,dicrotophos,CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C,0.6249,237.191999999999,1.3959,55.1605,15,5,0,7,5,88,0,0,0,0,65.07,True
B-820,"4-thiazolidinone, 2-thioxo-",O=C1CSC(=S)N1,-1.7723,133.197,0.1343,33.1986999999999,7,3,1,4,0,38,0,1,1,1,29.1,True
B-823,"acetamide, n-(2-hydroxyethyl)-",CC(=O)NCCO,0.9867,103.121,-0.8852,25.7694999999999,7,2,2,3,2,42,0,0,0,0,49.33,True
B-834,butabarbital sodium,[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O,0.1528,234.231,-1.41699999999999,54.0837,16,3,1,6,3,84,0,1,1,1,77.34,True
B-845,"benzamide, 2-methyl-3,5-dinitro-",Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,-2.3525,225.159999999999,0.91032,53.0057,16,5,1,8,3,84,1,0,0,1,129.37,True
B-884,phosphamidon,CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,0.5233,299.691,2.7426,69.1905,18,5,0,8,7,106,0,0,0,0,65.07,True
B-911,"acetamide, n-(4-fluoro-2-methylphenyl)-",CC(=O)Nc1ccc(F)cc1C,-1.3593,167.183,2.09251999999999,45.4407,12,1,1,3,1,64,1,0,0,1,29.1,True
B-912,"acetamide, n-(2-fluoro-4-methylphenyl)-",CC(=O)Nc1ccc(C)cc1F,-1.7403,167.182999999999,2.09251999999999,45.4407,12,1,1,3,1,64,1,0,0,1,29.1,True
B-944,iodamide,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-2.3208,627.942,2.7931,103.3767,21,3,3,9,4,114,1,0,0,1,95.5,True
B-960,aspidospermine,CC[C@@]12CCCN3CC[C@@]4([C@@H](CC1)N(C(C)=O)c5c(OC)cccc45)[C@@H]23,-1.3269,354.494,3.7264,102.79,26,3,0,4,2,140,1,3,4,5,32.78,True
B-972,glycocholic acid,C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-5.1495,465.631,2.56489999999999,123.0469,33,5,5,7,6,188,0,4,4,4,127.09,True
B-983,"2,4,6(1h,3h,5h)-pyrimidinetrione, 5-nitro-",[O-][N+](=O)C1C(=O)NC(=O)NC1=O,-2.284,173.084,-2.0023,32.4637999999999,12,5,2,8,1,64,0,1,1,1,118.41,True
B-995,"1h-pyrrole-3-propanoic acid, 2,5-dihydro-4-methy",CC1=C(CCC(O)=O)C(=O)NC1=O,-0.6608,183.162999999999,-0.175899999999999,42.7195,13,3,2,5,3,70,0,0,1,1,83.47,True
B-1008,bayer 15080,O=Nc1ccc(NNC(=O)c2ccccc2)cc1,-4.6835,241.25,2.8414,69.4279,18,4,2,5,4,90,2,0,0,2,70.56,True
B-1009,salinazid,O=C(NN\C=C/1C=CC=CC1=O)c2ccncc2,-3.6835,241.25,0.895,66.2089,18,4,2,5,3,90,1,0,1,2,71.09,True
B-1020,"acetic acid, oxo(phenylamino)-",OC(=O)C(=O)Nc1ccccc1,-1.3019,165.148,0.709699999999999,42.7075,12,2,2,4,1,62,1,0,0,1,66.3999999999999,True
B-1021,n-benzyl-3-chloropropanamide,ClCCC(=O)NCc1ccccc1,-3.2959,197.665,1.9317,53.6257,13,1,1,3,4,70,1,0,0,1,29.1,True
B-1022,"2-butenoic acid, 4-[(aminocarbonyl)amino]-4-oxo-",NC(=O)NC(=O)C=CC(O)=O,-1.9202,158.112999999999,-1.1779,34.5019,11,3,3,6,2,60,0,0,0,0,109.49,True
B-1043,"2,4,6(1h,3h,5h)-pyrimidinetrione, 5-ethyl-5-(1-p",CCC1(N2CCCCC2)C(=O)NC(=O)NC1=O,-2.1562,239.275,-0.0129000000000002,60.1274,17,4,2,6,2,94,0,2,2,2,78.51,True
B-1067,dioxypyramidon,CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1,-0.5345,263.296999999999,0.501099999999999,71.066,19,3,0,6,1,102,1,0,0,1,60.93,True
B-1085,n-(aminocarbonyl)-2-(1-methylethyl)4-pentenamide,CC(C)C(CC=C)C(=O)NC(N)=O,-2.7469,184.238999999999,1.0296,50.8681,13,2,2,4,4,74,0,0,0,0,72.19,True
B-1097,isovaleryl diethylamide,CCN(CC)C(=O)CC(C)C,-0.5946,157.256999999999,1.90089999999999,47.383,11,1,0,2,4,66,0,0,0,0,20.31,True
B-1165,"3-pyridinecarboxylic acid, hydrazide",NNC(=O)c1cccnc1,-0.1372,137.142,-0.3149,35.8906,10,3,2,4,1,52,1,0,0,1,68.0099999999999,True
B-1173,maleanilic acid,OC(=O)\C=C/C(=O)Nc1ccccc1,-2.2815,191.186,1.26589999999999,51.8475,14,2,2,4,3,72,1,0,0,1,66.3999999999999,True
B-1280,"acetamide, 2,2,2-tribromo-",NC(=O)C(Br)(Br)Br,-1.2668,295.756,1.3102,38.7063999999999,7,1,1,5,0,42,0,0,0,0,43.09,True
B-1282,trichloroacetamide,NC(=O)C(Cl)(Cl)Cl,-1.0966,162.403,0.841899999999999,29.4844,7,1,1,5,0,42,0,0,0,0,43.09,True
B-1298,"acetamide, 2,2-dibromo-",NC(=O)C(Br)Br,-1.0574,216.859999999999,0.5876,30.8364,6,1,1,4,1,36,0,0,0,0,43.09,True
B-1346,pyrrolidone,O=C1CCCN1,1.07,85.106,-0.1036,22.2436999999999,6,1,1,2,0,34,0,1,1,1,29.1,True
B-1366,"acetamide, 2-cyano-n-phenyl-",O=C(CC#N)Nc1ccccc1,-2.7275,160.176,1.53877999999999,45.3017,12,2,1,3,2,60,1,0,0,1,52.89,True
B-1434,bilirubin,CC1=C(C=C)/C(NC1=O)=C/c2[nH]c(Cc3[nH]c(\C=C\4NC(=O)C(=C4C)C=C)c(C)c3CCC(O)=O)c(CCC(O)=O)c2C,-4.8127,584.673,4.53124,163.812399999999,43,4,6,10,12,224,2,0,2,4,164.38,True
B-1446,"1,3-diacetylurea",CC(=O)NC(=O)NC(C)=O,-0.3137,144.129999999999,-0.6214,33.0293999999999,10,3,2,5,0,56,0,0,0,0,75.27,True
B-1449,fluoroacetamide,NC(=O)CF,1.1132,77.0579999999999,-0.5588,15.1694,5,1,1,3,1,30,0,0,0,0,43.09,True
B-1450,glycochenodeoxycholic acid,C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-5.1546,449.632,3.5941,121.6571,32,4,4,6,6,182,0,4,4,4,106.86,True
B-1464,"acetamide, 2,2-dichloro-",NC(=O)C(Cl)Cl,-0.2558,127.958,0.2754,24.6884,6,1,1,4,1,36,0,0,0,0,43.09,True
B-1509,"benzoic acid, 2-benzoylhydrazide",O=C(NNC(=O)c1ccccc1)c2ccccc2,-1.5883,240.262,1.76139999999999,67.8164,18,2,2,4,2,90,2,0,0,2,58.2,True
B-1524,"l-tyrosine, n-acetyl-, ethyl ester",CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O,-1.8586,251.282,1.0025,66.0485,18,4,2,5,5,98,1,0,0,1,75.63,True
B-1527,lorazepam,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,-3.6036,321.163,3.1013,83.1795,21,3,2,6,1,106,2,0,1,3,61.69,True
B-1529,kebuzone,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3.2676,322.364,2.9668,91.261,24,3,0,5,5,122,2,1,1,3,57.69,True
B-1533,"acetamide, n,n'-1,2-ethanediylbis-",CC(=O)NCCNC(C)=O,0.6755,144.173999999999,-0.7414,37.3674,10,2,2,4,3,58,0,0,0,0,58.2,True
B-1542,amidothion,COCCNC(=O)CS[P](=S)(OC)OC,-1.1356,273.316,0.9995,65.6467,15,6,1,8,8,90,0,0,0,0,56.79,True
B-1546,n-(hydroxymethyl)acrylamide,OCNC(=O)C=C,0.8101,101.104999999999,-0.7616,25.4254999999999,7,2,2,3,2,40,0,0,0,0,49.33,True
B-1547,"butanamide, n,n'-1,2-ethanediylbis-",CCCC(=O)NCCNC(=O)CCC,-0.6222,200.281999999999,0.818999999999999,55.8354,14,2,2,4,7,82,0,0,0,0,58.2,True
B-1555,2-azacyclo-nonanone,O=C1CCCCCCCN1,0.6329,141.214,1.4568,40.7117,10,1,1,2,0,58,0,1,1,1,29.1,True
B-1581,azacycloundecan-2-one,O=C1CCCCCCCCCN1,-1.8862,169.268,2.237,49.9457,12,1,1,2,0,70,0,1,1,1,29.1,True
B-1600,dimethoxon,CNC(=O)CS[P](=O)(OC)OC,0.6712,213.194999999999,0.866499999999999,48.1492,12,5,1,7,5,72,0,0,0,0,64.63,True
B-1602,"dl-methionine, n-acetyl-",CSCC[C@@H](NC(C)=O)C([O-])=O,-0.3216,190.243999999999,-1.00589999999999,45.6107,12,4,1,5,5,70,0,0,0,0,69.2299999999999,True
B-1631,"l-leucine, n-acetyl-",CC(C)C[C@H](NC(C)=O)C(O)=O,-1.3301,173.212,0.6218,44.6955,12,2,2,4,4,70,0,0,0,0,66.4,True
B-1637,"dl-alanine, n-benzoyl-",CC(NC(=O)c1ccccc1)C(O)=O,-1.6839,193.201999999999,0.8895,51.006,14,2,2,4,3,74,1,0,0,1,66.4,True
B-1638,methyl n-benzoglycine,COC(=O)CNC(=O)c1ccccc1,-1.0556,193.202,0.589399999999999,50.7912,14,3,1,4,3,74,1,0,0,1,55.4,True
B-1653,niclosamide ethanolamine salt,NCCO.Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+]([O-])=O,-3.5891,388.207,2.7969,95.3166,25,6,4,10,4,134,2,0,0,2,138.72,True
B-1657,2-pyridinecarboxamide,NC(=O)c1ccccn1,0.1685,122.126999999999,0.180499999999999,32.7549,9,2,1,3,1,46,1,0,0,1,55.98,True
B-1671,"n,n-diethyl succinamic acid",CCN(CC)C(=O)CCC(O)=O,-0.7937,173.212,0.719599999999999,44.7978,12,2,1,4,5,70,0,0,0,0,57.61,True
B-1679,"benzamide, 3-(aminosulfonyl)-",NC(=O)c1cccc(c1)[S](N)(=O)=O,-2.1554,200.218999999999,-0.567099999999999,46.3331,13,3,2,6,2,70,1,0,0,1,103.25,True
B-1685,daminozide,CN(C)NC(=O)CCC(O)=O,-0.2046,160.173,-0.556,38.6994999999999,11,3,2,5,4,64,0,0,0,0,69.64,True
B-1716,nicotinanilide,O=C(Nc1ccccc1)c2cccnc2,-3.093,198.225,2.3339,58.6322,15,2,1,3,2,74,2,0,0,2,41.99,True
B-1726,"2-[(6-chloro-3-pyridazinyl)thio]-n,n-diethylacet",CCN(CC)C(=O)CSc1ccc(Cl)nn1,-1.7156,259.762,2.09049999999999,65.694,16,4,0,6,5,88,1,0,0,1,46.09,True
B-1730,fluspirilene,Fc1ccc(cc1)C(CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4)c5ccc(F)cc5,-4.6772,475.583,5.3054,134.212699999999,35,3,1,6,7,182,3,2,2,5,35.58,True
B-1737,"ethanediamide, n,n'-bis(2-hydroxyethyl)-",OCCNC(=O)C(=O)NCCO,-0.1124,176.171999999999,-2.79659999999999,40.191,12,4,4,6,4,70,0,0,0,0,98.66,True
